#Start main with pid 84129, ppid 83244. Format: time state[3] output[1] input[1]
39, -0.301114, 0.588948, -1.630429, -0.301114, -0.605732
40, 0.408943, 0.344953, -1.374507, 0.408943, 0.235307
41, 0.532177, -0.354001, 0.333164, 0.532177, 0.085055
42, -0.070212, -0.540969, 0.203425, -0.070212, 0.761156
43, -0.549026, 0.012605, 1.542655, -0.549026, -0.392705
44, -0.262539, 0.522835, -0.631144, -0.262539, -0.646442
45, 0.365424, 0.301695, -1.355999, 0.365424, 0.774333
46, 0.469323, -0.316983, 1.413066, 0.469323, -0.689417
47, -0.066473, -0.477555, -1.237527, -0.066473, 0.728775
48, -0.486914, 0.015394, 1.333797, -0.486914, 0.190865
49, -0.228833, 0.464107, 0.515110, -0.228833, 0.440724
50, 0.326486, 0.263802, 0.932960, 0.326486, -0.379485
51, 0.413854, -0.283781, -0.665675, 0.413854, -0.457948
52, -0.062665, -0.421540, -0.982464, -0.062665, -0.482014
53, -0.431795, 0.017378, -1.062275, -0.431795, -0.209334
54, -0.199389, 0.411943, -0.524896, -0.199389, 0.225718
55, 0.291652, 0.230614, 0.398946, 0.291652, 0.346966
56, 0.364909, -0.254008, 0.733826, 0.364909, -0.583944
57, -0.058853, -0.372064, -1.094505, -0.058853, 0.486902
58, -0.382887, 0.018704, 0.864353, -0.382887, 0.634626
59, -0.173675, 0.365613, 1.355688, -0.173675, 0.047294
60, 0.260495, 0.201553, 0.230158, 0.260495, 0.839504
61, 0.321723, -0.227315, 1.702023, 0.321723, 0.717971
62, -0.055088, -0.328368, 1.606144, -0.055088, -0.848540
63, -0.339494, 0.019497, -1.536466, -0.339494, -0.552218
64, -0.151225, 0.324469, -1.258083, -0.151225, -0.197641
65, 0.232633, 0.176110, -0.521090, 0.232633, -0.091455
66, 0.283621, -0.203390, -0.235019, 0.283621, -0.659310
67, -0.051410, -0.289779, -1.342122, -0.051410, 0.799776
68, -0.300995, 0.019862, 1.465340, -0.300995, 0.257575
69, -0.131629, 0.287932, 0.661684, -0.131629, -0.410270
70, 0.207721, 0.153841, -0.754372, 0.207721, -0.805956
71, 0.250009, -0.181950, -1.687349, 0.250009, -0.507118
72, -0.047848, -0.255704, -1.182971, -0.047848, 0.674784
73, -0.266843, 0.019886, 1.231271, -0.266843, 0.955200
74, -0.114530, 0.255489, 2.033528, -0.114530, 0.100177
75, 0.185450, 0.134352, 0.403707, 0.185450, -0.971658
76, 0.220360, -0.162742, -1.902945, 0.220360, 0.729533
77, -0.044425, -0.225616, 1.268772, -0.044425, 0.410761
78, -0.236548, 0.019642, 0.948398, -0.236548, 0.757117
79, -0.099614, 0.226684, 1.609074, -0.099614, -0.079602
80, 0.165543, 0.117302, 0.001704, 0.165543, -0.148515
81, 0.194208, -0.145536, -0.296860, 0.194208, -0.622368
82, -0.041155, -0.199051, -1.274423, -0.041155, 0.462450
83, -0.209676, 0.019192, 0.797458, -0.209676, 0.369471
84, -0.086605, 0.201112, 0.818687, -0.086605, 0.168297
85, 0.147753, 0.102386, 0.418463, 0.147753, -0.311832
86, 0.171144, -0.130127, -0.581818, 0.171144, -0.283563
87, -0.038049, -0.175599, -0.625309, -0.038049, 0.584353
88, -0.185844, 0.018586, 1.106176, -0.185844, -0.824930
89, -0.075265, 0.178410, -1.539243, -0.075265, -0.648937
90, 0.131857, 0.089343, -1.451799, 0.131857, -0.368352
91, 0.150804, -0.116330, -0.881884, 0.150804, -0.985427
92, -0.035112, -0.154897, -2.059042, -0.035112, -0.930966
93, -0.164708, 0.017866, -2.067837, -0.164708, -0.216892
94, -0.065381, 0.158259, -0.640568, -0.065381, -0.537645
95, 0.117656, 0.077938, -1.139347, 0.117656, -0.128607
96, 0.132869, -0.103979, -0.371150, 0.132869, 0.691653
97, -0.032346, -0.136623, 1.346190, -0.032346, -0.196955
98, -0.145965, 0.017066, -0.259291, -0.145965, -0.328831
99, -0.056770, 0.140373, -0.683592, -0.056770, -0.050773
100, 0.104970, 0.067968, -0.169905, 0.104970, 0.392775
101, 0.117055, -0.092925, 0.768559, 0.117055, -0.134787
102, -0.029751, -0.120495, -0.192718, -0.029751, 0.442109
103, -0.129345, 0.016214, 0.864947, -0.129345, 0.067559
104, -0.049269, 0.124499, 0.221613, -0.049269, -0.179587
105, 0.093640, 0.059256, -0.337012, 0.093640, -0.457713
106, 0.103113, -0.083032, -0.949128, 0.103113, 0.095901
107, -0.027324, -0.106261, 0.096889, -0.027324, -0.450054
108, -0.114610, 0.015332, -0.890418, -0.114610, 0.953047
109, -0.042740, 0.110412, 1.817052, -0.042740, -0.146982
110, 0.083522, 0.051644, -0.112259, 0.083522, 0.470345
111, 0.090823, -0.074181, 0.929464, 0.090823, -0.195468
112, -0.025061, -0.093700, -0.297989, -0.025061, 0.230650
113, -0.101545, 0.014438, 0.431500, -0.101545, -0.067205
114, -0.037056, 0.097912, -0.091260, -0.037056, -0.825997
115, 0.074488, 0.044995, -1.661120, 0.074488, -0.601053
116, 0.079989, -0.066264, -1.368218, 0.079989, 0.620963
117, -0.022956, -0.082616, 1.105104, -0.022956, -0.109560
118, -0.089963, 0.013547, -0.108610, -0.089963, 0.983300
119, -0.032112, 0.086820, 1.955739, -0.032112, 0.796032
120, 0.066423, 0.039188, 1.787638, 0.066423, 0.241502
121, 0.070440, -0.059183, 0.661769, 0.070440, -0.385052
122, -0.021003, -0.072837, -0.703927, -0.021003, 0.810606
123, -0.079697, 0.012670, 1.550818, -0.079697, 0.310536
124, -0.027812, 0.076979, 0.776154, -0.027812, 0.398056
125, 0.059224, 0.034119, 0.873727, 0.059224, -0.727040
126, 0.062025, -0.052851, -1.366707, 0.062025, -0.818071
127, -0.019195, -0.064209, -1.772814, -0.019195, 0.089708
128, -0.070596, 0.011815, 0.002135, -0.070596, 0.076005
129, -0.024074, 0.068248, 0.152224, -0.024074, -0.146903
130, 0.052798, 0.029695, -0.278583, 0.052798, -0.961064
131, 0.054610, -0.047189, -1.949987, 0.054610, -0.531220
132, -0.017525, -0.056598, -1.257439, -0.017525, 0.718310
133, -0.062531, 0.010989, 1.310877, -0.062531, 0.481045
134, -0.020826, 0.060503, 1.093177, -0.020826, 0.536339
135, 0.047065, 0.025835, 1.181996, 0.047065, -0.461276
136, 0.048076, -0.042128, -0.804353, 0.048076, -0.976669
137, -0.015984, -0.049885, -2.033772, -0.015984, -0.367760
138, -0.055382, 0.010196, -0.938897, -0.055382, 0.088670
139, -0.018005, 0.053633, 0.083450, -0.018005, 0.976379
140, 0.041949, 0.022468, 1.961102, 0.041949, 0.485258
141, 0.042319, -0.037605, 1.166626, 0.042319, -0.440985
142, -0.014565, -0.043963, -0.765308, -0.014565, -0.219089
143, -0.049048, 0.009440, -0.514709, -0.049048, -0.284092
144, -0.015556, 0.047539, -0.619656, -0.015556, 0.491810
145, 0.037385, 0.019532, 0.921654, 0.037385, -0.045086
146, 0.037247, -0.033562, 0.001993, 0.037247, 0.114854
147, -0.013260, -0.038741, 0.229908, -0.013260, 0.112772
148, -0.043434, 0.008723, 0.248536, -0.043434, 0.845353
149, -0.013430, 0.042135, 1.715560, -0.013430, 0.098155
150, 0.033313, 0.016972, 0.367865, 0.033313, -0.091195
151, 0.032780, -0.029950, -0.145604, 0.032780, 0.086856
152, -0.012063, -0.034136, 0.159151, -0.012063, 0.713103
153, -0.038461, 0.008046, 1.442120, -0.038461, -0.280590
154, -0.011587, 0.037342, -0.416967, -0.011587, -0.602608
155, 0.029682, 0.014742, -1.246913, 0.029682, 0.111158
156, 0.028845, -0.026724, 0.097625, 0.028845, -0.007629
157, -0.010965, -0.030075, -0.005496, -0.010965, -0.420680
158, -0.034054, 0.007409, -0.841909, -0.034054, -0.799133
159, -0.009989, 0.033092, -1.682458, -0.009989, -0.931624
160, 0.026443, 0.012798, -2.031494, 0.026443, 0.432417
161, 0.025380, -0.023841, 0.661686, 0.025380, -0.760198
162, -0.009959, -0.026495, -1.454227, -0.009959, -0.462844
163, -0.030150, 0.006812, -1.071111, -0.030150, 0.150728
164, -0.008604, 0.029324, 0.194344, -0.008604, 0.720847
165, 0.023556, 0.011106, 1.461128, 0.023556, -0.926505
166, 0.022329, -0.021267, -1.706897, 0.022329, 0.689451
167, -0.009040, -0.023339, 1.208213, -0.009040, 0.744178
168, -0.026692, 0.006254, 1.609178, -0.026692, -0.294265
169, -0.007405, 0.025983, -0.427612, -0.007405, -0.221879
170, 0.020981, 0.009633, -0.486518, 0.020981, 0.720557
171, 0.019642, -0.018969, 1.392462, 0.019642, -0.809007
172, -0.008199, -0.020556, -1.478767, -0.008199, 0.337136
173, -0.023628, 0.005734, 0.526396, -0.023628, -0.498532
174, -0.006367, 0.023020, -0.944425, -0.006367, -0.093099
175, 0.018686, 0.008351, -0.280640, 0.018686, -0.171054
176, 0.017276, -0.016916, -0.370172, 0.017276, 0.456382
177, -0.007432, -0.018104, 0.875746, -0.007432, -0.978244
178, -0.020915, 0.005250, -1.868914, -0.020915, 0.941718
179, -0.005470, 0.020394, 1.696545, -0.005470, 0.301735
180, 0.016640, 0.007236, 0.773124, 0.016640, 0.119910
181, 0.015194, -0.015084, 0.317133, 0.015194, -0.149477
182, -0.006733, -0.015942, -0.267240, -0.006733, -0.611409
183, -0.018512, 0.004802, -1.249543, -0.018512, -0.166987
184, -0.004694, 0.018066, -0.458929, -0.004694, 0.569933
185, 0.014816, 0.006266, 1.093974, 0.014816, -0.214018
186, 0.013361, -0.013449, -0.318638, 0.013361, 0.944171
187, -0.006096, -0.014037, 1.856478, -0.006096, -0.437696
188, -0.016384, 0.004388, -0.689744, -0.016384, 0.365303
189, -0.004024, 0.016003, 0.661631, -0.004024, -0.854962
190, 0.013191, 0.005423, -1.643762, 0.013191, -0.369320
191, 0.011747, -0.011989, -0.903016, 0.011747, -0.202280
192, -0.005516, -0.012359, -0.494862, -0.005516, -0.615160
193, -0.014499, 0.004005, -1.279807, -0.014499, 0.167836
194, -0.003445, 0.014175, 0.207691, -0.003445, 0.948448
195, 0.011743, 0.004690, 1.917665, 0.011743, -0.894313
196, 0.010327, -0.010687, -1.596860, 0.010327, 0.241331
197, -0.004989, -0.010880, 0.322976, -0.004989, 0.637899
198, -0.012830, 0.003652, 1.308096, -0.012830, 0.849865
199, -0.002946, 0.012554, 1.830540, -0.002946, 0.947067
200, 0.010453, 0.004054, 2.077187, 0.010453, -0.583980
201, 0.009078, -0.009525, -0.960240, 0.009078, 0.570422
202, -0.004510, -0.009577, 1.044821, -0.004510, -0.861940
203, -0.011353, 0.003327, -1.619398, -0.011353, 0.753157
204, -0.002516, 0.011118, 1.344373, -0.002516, -0.928110
205, 0.009304, 0.003502, -1.721782, 0.009304, 0.044961
206, 0.007979, -0.008488, -0.082256, 0.007979, -0.417897
207, -0.004075, -0.008429, -0.844021, -0.004075, 0.528272
208, -0.010045, 0.003028, 0.972142, -0.010045, 0.066717
209, -0.002146, 0.009845, 0.230647, -0.002146, -0.476179
210, 0.008280, 0.003023, -0.929293, 0.008280, -0.169993
211, 0.007012, -0.007564, -0.432916, 0.007012, -0.813373
212, -0.003680, -0.007418, -1.670038, -0.003680, 0.374344
213, -0.008887, 0.002754, 0.581684, -0.008887, 0.218597
214, -0.001827, 0.008718, 0.495363, -0.001827, 0.019639
215, 0.007368, 0.002607, 0.088815, 0.007368, -0.055723
216, 0.006161, -0.006739, -0.102564, 0.006161, -0.995420
217, -0.003322, -0.006527, -2.001097, -0.003322, -0.036190
218, -0.007861, 0.002503, -0.272489, -0.007861, 0.506581
219, -0.001553, 0.007719, 0.985914, -0.001553, 0.369882
220, 0.006556, 0.002247, 0.838356, 0.006556, 0.108848
221, 0.005413, -0.006004, 0.301532, 0.005413, -0.862739
222, -0.002997, -0.005743, -1.695324, -0.002997, -0.832398
223, -0.006954, 0.002273, -1.834328, -0.006954, 0.493688
224, -0.001318, 0.006834, 0.803943, -0.001318, 0.305097
225, 0.005833, 0.001935, 0.690589, 0.005833, -0.883950
226, 0.004755, -0.005348, -1.698841, 0.004755, 0.599375
227, -0.002703, -0.005052, 1.028865, -0.002703, -0.453571
228, -0.006151, 0.002063, -0.804256, -0.006151, 0.753949
229, -0.001116, 0.006050, 1.427473, -0.001116, 0.449240
230, 0.005189, 0.001665, 1.041227, 0.005189, -0.506505
231, 0.004177, -0.004763, -0.908887, 0.004177, -0.830030
232, -0.002437, -0.004444, -1.750949, -0.002437, 0.019662
233, -0.005440, 0.001870, -0.135770, -0.005440, -0.368445
234, -0.000943, 0.005355, -0.750467, -0.000943, 0.923126
235, 0.004616, 0.001432, 1.771206, 0.004616, 0.091553
236, 0.003668, -0.004242, 0.360226, 0.003668, 0.676516
237, -0.002196, -0.003909, 1.389055, -0.002196, -0.494771
238, -0.004811, 0.001695, -0.850637, -0.004811, -0.380175
239, -0.000795, 0.004740, -0.845415, -0.000795, -0.256767
240, 0.004106, 0.001229, -0.598076, 0.004106, 0.029050
241, 0.003221, -0.003777, -0.001708, 0.003221, 0.449831
242, -0.001978, -0.003437, 0.899492, -0.001978, -0.070141
243, -0.004255, 0.001536, -0.050332, -0.004255, -0.596606
244, -0.000669, 0.004195, -1.198246, -0.000669, -0.331571
245, 0.003651, 0.001055, -0.782967, 0.003651, 0.949499
246, 0.002828, -0.003363, 1.820701, 0.002828, 0.347671
247, -0.001781, -0.003023, 0.877413, -0.001781, -0.326992
248, -0.003762, 0.001390, -0.566242, -0.003762, -0.086691
249, -0.000561, 0.003713, -0.230006, -0.000561, -0.145747
250, 0.003247, 0.000904, -0.314495, 0.003247, -0.957110
251, 0.002482, -0.002994, -1.945669, 0.002482, -0.977843
252, -0.001604, -0.002658, -2.150252, -0.001604, -0.008486
253, -0.003326, 0.001258, -0.231997, -0.003326, -0.789507
254, -0.000468, 0.003286, -1.602214, -0.000468, 0.515845
255, 0.002887, 0.000774, 0.871469, 0.002887, -0.703388
256, 0.002179, -0.002666, -1.319630, 0.002179, -0.673457
257, -0.001443, -0.002336, -1.478878, -0.001443, 0.115220
258, -0.002941, 0.001137, 0.082552, -0.002941, -0.156960
259, -0.000390, 0.002908, -0.305664, -0.000390, -0.919508
260, 0.002567, 0.000661, -1.869583, 0.002567, -0.435540
261, 0.001912, -0.002373, -1.058038, 0.001912, 0.336535
262, -0.001298, -0.002054, 0.567267, -0.001298, -0.749539
263, -0.002600, 0.001028, -1.442351, -0.002600, 0.584123
264, -0.000323, 0.002573, 1.024010, -0.000323, 0.968091
265, 0.002282, 0.000565, 2.038582, 0.002282, -0.826412
266, 0.001678, -0.002112, -1.448967, 0.001678, -0.324325
267, -0.001167, -0.001805, -0.793546, -0.001167, 0.644607
268, -0.002298, 0.000929, 1.209859, -0.002298, -0.321184
269, -0.000267, 0.002276, -0.521381, -0.000267, 0.295500
270, 0.002029, 0.000481, 0.538862, 0.002029, -0.612161
271, 0.001472, -0.001879, -1.170435, 0.001472, 0.707866
272, -0.001050, -0.001586, 1.298689, -0.001050, -0.254669
273, -0.002032, 0.000838, -0.379469, -0.002032, 0.317698
274, -0.000219, 0.002014, 0.597450, -0.000219, -0.888740
275, 0.001803, 0.000410, -1.717735, 0.001803, 0.413760
276, 0.001291, -0.001672, 0.655746, 0.001291, 0.267197
277, -0.000943, -0.001394, 0.599969, -0.000943, 0.458931
278, -0.001796, 0.000757, 0.977860, -0.001796, -0.913232
279, -0.000179, 0.001781, -1.728678, -0.000179, -0.819494
280, 0.001603, 0.000348, -1.811855, 0.001603, -0.686816
281, 0.001132, -0.001488, -1.554817, 0.001132, -0.870342
282, -0.000848, -0.001224, -1.896165, -0.000848, -0.797337
283, -0.001587, 0.000683, -1.784290, -0.001587, 0.304698
284, -0.000145, 0.001576, 0.430968, -0.000145, -0.659849
285, 0.001425, 0.000295, -1.276601, 0.001425, 0.718509
286, 0.000993, -0.001324, 1.309357, 0.000993, 0.601310
287, -0.000761, -0.001075, 1.333556, -0.000761, -0.333306
288, -0.001402, 0.000616, -0.533257, -0.001402, -0.166271
289, -0.000116, 0.001394, -0.385868, -0.000116, -0.555650
290, 0.001266, 0.000250, -1.149886, 0.001266, -0.252815
291, 0.000870, -0.001178, -0.620618, 0.000870, 0.398189
292, -0.000684, -0.000945, 0.734316, -0.000684, 0.780886
293, -0.001239, 0.000555, 1.635203, -0.001239, -0.002353
294, -0.000092, 0.001233, 0.158814, -0.000092, -0.017689
295, 0.001125, 0.000211, -0.019496, 0.001125, 0.748976
296, 0.000763, -0.001048, 1.496003, 0.000763, 0.171234
297, -0.000614, -0.000830, 0.492069, -0.000614, 0.657987
298, -0.001095, 0.000500, 1.365180, -0.001095, 0.393583
299, -0.000072, 0.001090, 0.923684, -0.000072, 0.850051
300, 0.000999, 0.000178, 1.792470, 0.000999, -0.046513
301, 0.000669, -0.000932, 0.086220, 0.000669, 0.781422
302, -0.000551, -0.000728, 1.571467, -0.000551, 0.557917
303, -0.000967, 0.000450, 1.272981, -0.000967, 0.698818
304, -0.000056, 0.000964, 1.524934, -0.000056, 0.099121
305, 0.000888, 0.000149, 0.350735, 0.000888, 0.669177
306, 0.000586, -0.000829, 1.373427, 0.000586, 0.112577
307, -0.000494, -0.000639, 0.362498, -0.000494, -0.633682
308, -0.000855, 0.000406, -1.231114, -0.000855, 0.128108
309, -0.000042, 0.000852, 0.133105, -0.000042, 0.199345
310, 0.000789, 0.000125, 0.412001, 0.000789, -0.453176
311, 0.000513, -0.000737, -0.865152, 0.000513, 0.441292
312, -0.000443, -0.000561, 0.796070, -0.000443, 0.329004
313, -0.000755, 0.000365, 0.737615, -0.000755, -0.250512
314, -0.000031, 0.000754, -0.427263, -0.000031, -0.254009
315, 0.000701, 0.000104, -0.550745, 0.000701, 0.669155
316, 0.000450, -0.000655, 1.283235, 0.000450, -0.532004
317, -0.000398, -0.000493, -0.935684, -0.000398, -0.652699
318, -0.000667, 0.000329, -1.398967, -0.000667, -0.664152
319, -0.000021, 0.000666, -1.468200, -0.000021, 0.301725
320, 0.000622, 0.000087, 0.456630, 0.000622, -0.208349
321, 0.000394, -0.000583, -0.371035, 0.000394, 0.083034
322, -0.000357, -0.000432, 0.128964, -0.000357, -0.300086
323, -0.000589, 0.000295, -0.587276, -0.000589, -0.427463
324, -0.000014, 0.000589, -0.913654, -0.000014, -0.919320
325, 0.000553, 0.000072, -1.930005, 0.000553, 0.682225
326, 0.000345, -0.000518, 1.171450, 0.000345, -0.678487
327, -0.000320, -0.000379, -1.239828, -0.000320, 0.251915
328, -0.000520, 0.000266, 0.379847, -0.000520, 0.340212
329, -0.000008, 0.000521, 0.718408, -0.000008, 0.715096
330, 0.000491, 0.000059, 1.502034, 0.000491, 0.101966
331, 0.000302, -0.000460, 0.354134, 0.000302, -0.706302
332, -0.000286, -0.000333, -1.377190, -0.000286, 0.496519
333, -0.000459, 0.000239, 0.855318, -0.000459, -0.340118
334, -0.000003, 0.000460, -0.594703, -0.000003, 0.992516
335, 0.000436, 0.000049, 1.925562, 0.000436, -0.404360
336, 0.000264, -0.000409, -0.616165, 0.000264, -0.670941
337, -0.000257, -0.000292, -1.403498, -0.000257, 0.105094
338, -0.000406, 0.000215, 0.069837, -0.000406, -0.038043
339, 0.000001, 0.000407, -0.069101, 0.000001, 0.457168
340, 0.000387, 0.000040, 0.907425, 0.000387, -0.695561
341, 0.000231, -0.000364, -1.300379, 0.000231, 0.508782
342, -0.000230, -0.000256, 0.887525, -0.000230, -0.101540
343, -0.000358, 0.000193, -0.114327, -0.000358, 0.633443
344, 0.000004, 0.000359, 1.255453, 0.000004, -0.741731
345, 0.000344, 0.000032, -1.357916, 0.000344, 0.644451
346, 0.000202, -0.000323, 1.153110, 0.000202, 0.302598
347, -0.000206, -0.000224, 0.720506, -0.000206, -0.273735
348, -0.000316, 0.000173, -0.475419, -0.000316, 0.991752
349, 0.000006, 0.000318, 1.935962, 0.000006, 0.638446
350, 0.000305, 0.000026, 1.470488, 0.000305, -0.972010
351, 0.000177, -0.000287, -1.796970, 0.000177, -0.216597
352, -0.000184, -0.000197, -0.612891, -0.000184, -0.278520
353, -0.000279, 0.000156, -0.618330, -0.000279, -0.272096
354, 0.000008, 0.000281, -0.606025, 0.000008, 0.355940
355, 0.000271, 0.000020, 0.651277, 0.000271, -0.197840
356, 0.000155, -0.000255, -0.330552, 0.000155, -0.589871
357, -0.000165, -0.000172, -1.212796, -0.000165, 0.677453
358, -0.000246, 0.000140, 1.233627, -0.000246, -0.945925
359, 0.000009, 0.000248, -1.768488, 0.000009, 0.750341
360, 0.000240, 0.000016, 1.323834, 0.000240, 0.392550
361, 0.000135, -0.000227, 0.917483, 0.000135, 0.156040
362, -0.000148, -0.000151, 0.403829, -0.000148, -0.955960
363, -0.000217, 0.000125, -1.871538, -0.000217, -0.110932
364, 0.000010, 0.000219, -0.409017, 0.000010, 0.815923
365, 0.000213, 0.000012, 1.590944, 0.000213, -0.963444
366, 0.000118, -0.000201, -1.767794, 0.000118, 0.484708
367, -0.000132, -0.000132, 0.792636, -0.000132, -0.855018
368, -0.000192, 0.000112, -1.630772, -0.000192, 0.141649
369, 0.000011, 0.000194, 0.120222, 0.000011, -0.553335
370, 0.000189, 0.000009, -1.094647, 0.000189, 0.602150
371, 0.000103, -0.000179, 1.094836, 0.000103, 0.446088
372, -0.000118, -0.000116, 1.001660, -0.000118, 0.955447
373, -0.000169, 0.000101, 2.011060, -0.000169, -0.499390
374, 0.000011, 0.000171, -0.797673, 0.000011, 0.079531
375, 0.000168, 0.000007, 0.079295, 0.000168, -0.786284
376, 0.000090, -0.000159, -1.564639, 0.000090, -0.854939
377, -0.000106, -0.000102, -1.866341, -0.000106, -0.617871
378, -0.000149, 0.000090, -1.422376, -0.000149, -0.060019
379, 0.000011, 0.000151, -0.262275, 0.000011, -0.863187
380, 0.000149, 0.000004, -1.752601, 0.000149, -0.979425
381, 0.000079, -0.000141, -2.134111, 0.000079, -0.032028
382, -0.000095, -0.000089, -0.277467, -0.000095, -0.079784
383, -0.000132, 0.000081, -0.187315, -0.000132, -0.257946
384, 0.000011, 0.000133, -0.534623, 0.000011, 0.695876
385, 0.000132, 0.000003, 1.338290, 0.000132, -0.723844
386, 0.000069, -0.000125, -1.313859, 0.000069, 0.544215
387, -0.000085, -0.000078, 0.957043, -0.000085, -0.893995
388, -0.000116, 0.000073, -1.692285, -0.000116, 0.953609
389, 0.000011, 0.000118, 1.737990, 0.000011, 0.598289
390, 0.000117, 0.000001, 1.370378, 0.000117, 0.856347
391, 0.000060, -0.000111, 1.849731, 0.000060, 0.346159
392, -0.000076, -0.000068, 0.877290, -0.000076, -0.245670
393, -0.000103, 0.000065, -0.403611, -0.000103, 0.900386
394, 0.000011, 0.000104, 1.760411, 0.000011, -0.764773
395, 0.000104, 0.000000, -1.353505, 0.000104, -0.429747
396, 0.000052, -0.000099, -0.994845, 0.000052, 0.936942
397, -0.000068, -0.000060, 1.774399, -0.000068, 0.719935
398, -0.000091, 0.000058, 1.617310, -0.000091, -0.284765
399, 0.000010, 0.000092, -0.407799, 0.000010, 0.078591
400, 0.000092, -0.000000, 0.116403, 0.000092, -0.833400
401, 0.000046, -0.000088, -1.655159, 0.000046, -0.682615
402, -0.000061, -0.000052, -1.530746, -0.000061, -0.475320
403, -0.000080, 0.000052, -1.103715, -0.000080, -0.877953
404, 0.000010, 0.000081, -1.866278, 0.000010, -0.182005
405, 0.000082, -0.000001, -0.550637, 0.000082, 0.604211
406, 0.000040, -0.000078, 1.153358, 0.000040, -0.664237
407, -0.000054, -0.000046, -1.213138, -0.000054, -0.036943
408, -0.000070, 0.000047, -0.195200, -0.000070, 0.986340
409, 0.000009, 0.000072, 1.953160, 0.000009, 0.275744
410, 0.000073, -0.000002, 0.746804, 0.000073, 0.099870
411, 0.000035, -0.000069, 0.274420, 0.000035, -0.993085
412, -0.000048, -0.000040, -1.958729, -0.000048, -0.756284
413, -0.000062, 0.000042, -1.708441, -0.000062, -0.979914
414, 0.000009, 0.000063, -2.130672, 0.000009, -0.251031
415, 0.000064, -0.000002, -0.715129, 0.000064, 0.939592
416, 0.000030, -0.000061, 1.807671, 0.000030, -0.703758
417, -0.000043, -0.000035, -1.226749, -0.000043, -0.706816
418, -0.000055, 0.000038, -1.536308, -0.000055, -0.954403
419, 0.000008, 0.000056, -2.062436, 0.000008, -0.750149
420, 0.000057, -0.000002, -1.706542, 0.000057, 0.891473
421, 0.000026, -0.000055, 1.612292, 0.000026, 0.901944
422, -0.000039, -0.000031, 1.965117, -0.000039, 0.596009
423, -0.000048, 0.000034, 1.388531, -0.000048, -0.354197
424, 0.000008, 0.000049, -0.569541, 0.000008, 0.802330
425, 0.000051, -0.000002, 1.547706, 0.000051, 0.831236
426, 0.000023, -0.000048, 1.817243, 0.000023, 0.216056
427, -0.000034, -0.000027, 0.613835, -0.000034, 0.739272
428, -0.000043, 0.000030, 1.539928, -0.000043, 0.551171
429, 0.000007, 0.000043, 1.256335, 0.000007, 0.931291
430, 0.000045, -0.000003, 1.988215, 0.000045, -0.182136
431, 0.000020, -0.000043, -0.165451, 0.000020, 0.717771
432, -0.000031, -0.000023, 1.418998, -0.000031, -0.751324
433, -0.000038, 0.000027, -1.360749, -0.000038, 0.342543
434, 0.000007, 0.000038, 0.549012, 0.000007, 0.839818
